pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_facility,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,st_radv,st_radverr1,st_radverr2,st_radvlim,st_sp,st_spstr,st_sperr,st_splim
HAT-P-25,b,HAT-P-25 b,Transit,0,1,3.65281514,0.00000076,-0.00000075,0,0.0466,0.00081,-0.0008,0,0.023,0.022,-0.014,0,1.135,0.048,-0.048,0,0.483,0.059,-0.051,0,0,0,0,0,03h13m44.50s,48.435419,+25d11m50.7s,25.197405,302.95,4.28,-4.28,0,302.95,4.28,-4.28,0,13.19,,0,V (Johnson),12.842,,0,5519,78,-76,0,1.01,0.05,-0.05,0,0.92,0.03,-0.03,0,1/17/2019,74.5,1.4,-1.4,0,HATNet,3.3,0.05,-0.05,0,-12.51,0.13,-0.13,0,4.5,G5,,0
KOI-1257,b,KOI-1257 b,Transit,0,1,86.647661,0.000034,-0.000034,0,0.382,0.006,-0.006,0,0.772,0.045,-0.045,0,0.94,0.12,-0.12,0,2.1,1.2,-1.2,0,0,1,0,1,19h24m54.04s,291.22518,+44d55m38.6s,44.927383,900,110,-110,0,,,,,14.867,0.062,0,V (Johnson),14.642,,0,5520,80,-80,0,0.99,0.05,-0.05,0,1.13,0.14,-0.14,0,6/25/2014,,,,,Kepler,,,,,8.8,0.4,-0.4,0,4.5,G5 V,,0
HD 1397,b,HD 1397 b,Transit,0,1,11.53533,0.00079,-0.0008,0,0.1097,0.0011,-0.0013,0,0.251,0.02,-0.019,0,1.026,0.025,-0.027,0,0.477,0.043,-0.038,0,0,0,0,1,00h17m47.15s,4.446472,-66d21m32.1s,-66.35891,79.75,0.17,-0.17,0,79.75,0.17,-0.17,0,7.781,0.011,0,V (Johnson),7.593,,0,5521,60,-60,0,1.32,0.04,-0.05,0,2.34,0.05,-0.06,0,7/25/2019,32,1.4,-1.4,0,Transiting Exoplanet Survey Satellite (TESS),12.54,0.03,-0.03,0,30.75,0.14,-0.14,0,4.5,G5 III/IV,,0
HATS-13,b,HATS-13 b,Transit,0,1,3.0440499,0.0000027,-0.0000027,0,0.04057,0.00041,-0.00041,0,0.181,,,1,1.212,0.035,-0.035,0,0.377,0.058,-0.058,0,0,0,0,0,21h07m50.75s,316.961465,-26d05m48.0s,-26.096655,476,12,-12,0,426.82,8.47,-8.47,0,13.887,0.01,0,V (Johnson),13.68,,0,5523,69,-69,0,0.96,0.03,-0.03,0,0.89,0.02,-0.02,0,8/13/2015,78,10,-10,0,HATSouth,2.34,0.05,-0.05,0,25.8,0.01,-0.01,0,,,,
Kepler-453,b,Kepler-453 b,Transit,0,1,240.503,0.053,-0.053,0,0.7903,0.0028,-0.0028,0,0.0359,0.0088,-0.0088,0,0.553,0.003,-0.003,0,,,,0,0,1,0,0,18h52m57.91s,283.241297,+46d22m42.5s,46.378471,448.58,2.77,-2.77,0,448.58,2.77,-2.77,0,13.552,,0,Kepler-band,13.523,,0,5527,100,-100,0,0.94,0.01,-0.01,0,0.83,0.01,-0.01,0,3/15/2018,,,,0,Kepler,2.23,0.01,-0.01,0,,,,,,,,
K2-261,b,K2-261 b,Transit,0,1,11.63344,0.00012,-0.00012,0,0.102,0.019,-0.02,0,0.39,0.15,-0.15,0,0.85,0.026,-0.022,0,0.483,0.076,-0.081,0,0,0,1,0,10h52m07.78s,163.032425,+00d29m36.1s,0.493352,214.58,1.97,-1.97,0,214.58,1.97,-1.97,0,10.612,0.059,0,V (Johnson),10.459,,0,5537,71,-71,0,1.1,0.01,-0.02,0,1.65,0.04,-0.04,0,8/16/2018,18.8,2.6,-2.6,0,K2,4.66,0.04,-0.04,0,3.28,0.52,-0.52,0,4.7,G7 IV/V,,0
HATS-61,b,HATS-61 b,Transit,0,1,7.817953,0.000024,-0.000024,0,0.07908,0.00033,-0.00033,0,0.092,,,0,1.195,0.067,-0.067,0,2.47,0.44,-0.44,0,0,0,0,0,04h06m37.8676s,61.657782,-25d20m58.9560s,-25.34971,694,8.8,-8.8,0,693.41,8.91,-8.91,0,13.233,0.024,0,V (Johnson),13.068,,0,5542,21,-21,0,1.08,0.01,-0.01,0,1.66,0.02,-0.02,0,1/17/2019,330,13,-13,0,HATSouth,1.44,0.02,-0.02,0,54.08,0.01,-0.01,0,,,,
Kepler-538,b,Kepler-538 b,Transit,0,1,81.73778,0.00013,-0.00013,0,0.4669,0.0087,-0.009,0,0.041,0.034,-0.029,0,0.198,0.004,-0.003,0,5.4,1.3,-1.3,0,0,1,0,2,19h49m56.86s,297.486901,+49d37m24.4s,49.623455,156.66,0.71,-0.69,0,156.66,0.71,-0.71,0,11.195,,0,Kepler-band,11.165,,0,5547,50,-50,0,0.89,0.05,-0.04,0,0.87,0.01,-0.01,0,9/26/2019,1.69,0.39,-0.38,0,Kepler,6.38,0.03,-0.03,0,-37.32,0,0,0,,,,
Kepler-423,b,Kepler-423 b,Transit,0,1,2.6843285,0.00000007,-0.00000007,0,0.03585,0.00052,-0.00114,0,0.019,0.028,-0.014,0,1.192,0.052,-0.052,0,0.459,0.083,-0.083,0,0,1,0,1,19h31m25.38s,292.855742,+46d23m28.2s,46.391178,725,75,-75,0,775.55,13.23,-13.23,0,14.29,,0,Kepler-band,14.28,,0,5560,80,-80,0,0.85,0.04,-0.04,0,0.95,0.04,-0.04,0,1/22/2015,96.7,11.8,-11.8,0,Kepler,1.29,0.02,-0.02,0,-3.04,0.01,-0.01,0,4.4,G4 V,,0
WASP-19,b,WASP-19 b,Transit,0,1,0.78883899,0.00000004,-0.00000004,0,0.01634,0.00024,-0.00024,0,0.002,0.014,-0.002,0,1.392,0.04,-0.04,0,0.492,0.046,-0.046,0,0,0,0,0,09h53m40.08s,148.417002,-45d39m33.1s,-45.659191,270.41,1.72,-1.72,0,270.41,1.72,-1.72,0,12.59,,0,V (Johnson),12.109,,0,5568,71,-71,0,0.9,0.04,-0.04,0,1,0.02,-0.02,0,8/18/2016,,,,,SuperWASP,3.7,0.02,-0.02,0,20.79,0,0,0,4.8,G8 V,,0
HD 89345,b,HD 89345 b,Transit,0,1,11.8143,0.0002,-0.0002,0,0.1066,0.0012,-0.0014,0,0.22,0.095,-0.13,0,0.66,0.028,-0.03,0,0.471,0.094,-0.084,0,0,0,1,3,10h18m41.06s,154.671066,+10d07m44.5s,10.129028,132.8,1.8,-1.7,0,132.85,0.8,-0.8,0,9.376,0.028,0,V (Johnson),9.217,,0,5576,73,-76,0,1.16,0.04,-0.04,0,1.75,0.05,-0.05,0,8/23/2018,9.2,1.5,-1.5,0,K2,7.53,0.05,-0.05,0,2.35,0,0,0,4.5,G5,,0
Kepler-63,b,Kepler-63 b,Transit,0,1,9.4341505,0.000001,-0.000001,0,0.08,0.002,-0.002,0,0.45,,,1,0.545,0.018,-0.018,0,3,,,1,0,1,0,1,19h16m54.28s,289.226179,+49d32m53.5s,49.548203,200,15,-15,0,195.12,0.96,-0.96,0,12.02,,0,V (Johnson),11.535,,0,5576,50,-50,0,0.98,0.04,-0.04,0,0.9,0.03,-0.02,0,5/14/2014,,,,,Kepler,5.12,0.03,-0.03,0,-21.72,0.79,-0.79,0,,,,
HATS-57,b,HATS-57 b,Transit,0,1,2.350621,0.0000013,-0.0000013,0,0.03493,0.00021,-0.0003,0,0.028,,,1,1.139,0.028,-0.028,0,2.65,0.21,-0.21,0,0,0,0,0,04h03m47.6005s,60.948335,-19d03m24.3267s,-19.056757,280,2.9,-2.9,0,281.73,3.11,-3.11,0,12.344,0.047,0,V (Johnson),12.182,,0,5587,19,-19,0,1.03,0.02,-0.03,0,0.96,0.01,-0.01,0,8/15/2019,472.5,8.4,-8.4,0,HATSouth,3.55,0.04,-0.04,0,0.54,0.01,-0.01,0,,,,
Kepler-1654,b,Kepler-1654 b,Transit,0,1,1047.8356,0.0018,-0.0019,0,2.026,0.037,-0.035,0,0.26,0.21,-0.11,0,0.819,0.019,-0.017,0,1.2,,,1,0,1,0,0,18h48m44.59s,282.185812,+44d26m04.1s,44.434486,577.6,3.95,-3.95,0,577.6,3.95,-3.95,0,13.424,,0,Kepler-band,13.406,,0,5597,95,-93,0,1.01,0.06,-0.05,0,1.18,0.03,-0.02,0,3/8/2018,2.7,3.2,-3.3,0,Kepler,1.73,0.01,-0.01,0,,,,,4.5,G5 V,,0
Kepler-87,b,Kepler-87 b,Transit,0,2,114.73635,0.00015,-0.00015,0,0.481,0.026,-0.028,0,0.036,0.009,-0.009,0,1.204,0.049,-0.049,0,0.729,0.026,-0.026,0,1,1,0,1,19h51m40.05s,297.916877,+46d57m54.5s,46.96513,1277.88,28.8,-28.8,0,1277.88,28.8,-28.8,0,14.6,,0,Kepler-band,14.587,,0,5600,50,-50,0,1.1,0.05,-0.05,0,1.82,0.04,-0.04,0,5/14/2014,,,,,Kepler,0.78,0.02,-0.02,0,-9.35,0.14,-0.14,0,,,,
Kepler-87,c,Kepler-87 c,Transit,0,2,191.2318,0.0015,-0.0015,0,0.676,0.037,-0.04,0,0.039,0.012,-0.012,0,0.548,0.026,-0.026,0,0.152,0.019,-0.019,0,0,1,0,1,19h51m40.05s,297.916877,+46d57m54.5s,46.96513,1277.88,28.8,-28.8,0,1277.88,28.8,-28.8,0,14.6,,0,Kepler-band,14.587,,0,5600,50,-50,0,1.1,0.05,-0.05,0,1.82,0.04,-0.04,0,5/14/2014,,,,,Kepler,0.78,0.02,-0.02,0,-9.35,0.14,-0.14,0,,,,
Kepler-35,b,Kepler-35 b,Transit,0,1,131.458,0.077,-0.105,0,0.60347,0.00101,-0.00103,0,0.042,0.007,-0.004,0,0.728,0.014,-0.014,0,0.41,0.07,-0.069,0,1,1,0,0,19h37m59.27s,294.496978,+46d41m23.1s,46.689762,1645,43,-43,0,1917.46,123.5,-123.5,0,15.726,,0,Kepler-band,15.735,,0,5606,150,-150,0,0.89,0.01,-0.01,0,1.03,0,0,0,5/14/2014,,,,,Kepler,0.52,0.03,-0.03,0,,,,,,,,
Kepler-38,b,Kepler-38 b,Transit,0,1,105.599,0.038,-0.053,0,0.4632,0.0082,-0.0092,0,0.032,,,1,0.384,0.01,-0.01,0,,,,,0,1,0,0,19h07m19.28s,286.830353,+42d16m45.1s,42.279205,1215.78,21.46,-21.46,0,1215.78,21.46,-21.46,0,13.941,,0,Kepler-band,13.907,,0,5623,50,-50,0,0.94,0.06,-0.06,0,1.75,0.03,-0.03,0,5/14/2014,,,,,Kepler,0.82,0.01,-0.01,0,,,,,4.4,G4 V,,0
CoRoT-2,b,CoRoT-2 b,Transit,0,1,1.7429935,0.000001,-0.000001,0,0.02798,0.00076,-0.0008,0,0.0143,0.0077,-0.0076,0,1.466,0.042,-0.044,0,1.47,0.08,-0.074,0,1,0,0,2,19h27m06.49s,291.777056,+01d23m01.4s,1.383714,200,,,0,214.56,2.47,-2.47,0,12.57,,0,V (Johnson),12.249,,0,5625,120,-120,0,0.96,0.08,-0.08,0,0.91,0.03,-0.03,0,5/14/2014,603,18,-18,0,CoRoT,4.66,0.05,-0.05,0,23.25,0.01,-0.01,0,,,,
CoRoT-9,b,CoRoT-9 b,Transit,0,1,95.272656,0.000068,-0.000068,0,0.4021,0.0054,-0.0054,0,0.133,0.042,-0.037,0,1.066,0.075,-0.063,0,0.86,0.18,-0.16,0,0,0,0,1,18h43m08.81s,280.786712,+06d12m15.0s,6.204172,417.89,4.75,-4.75,0,417.89,4.75,-4.75,0,13.69,,0,V (Johnson),13.501,,0,5625,80,-80,0,0.96,0.04,-0.04,0,0.96,0.06,-0.06,0,12/14/2017,39,2.4,-2.4,0,CoRoT,2.39,0.03,-0.03,0,19.82,0,0,0,4.3,G3 V,,0
HATS-63,b,HATS-63 b,Transit,0,1,3.0566527,0.0000049,-0.0000049,0,0.04026,0.00028,-0.00028,0,0.136,,,0,1.207,0.039,-0.039,0,0.67,0.11,-0.11,0,0,0,0,0,04h29m40.4529s,67.418554,-28d11m50.2340s,-28.197287,634.8,6.2,-6.2,0,634.68,6.21,-6.21,0,13.892,0.009,0,V (Johnson),13.721,,0,5627,18,-18,0,0.93,0.02,-0.02,0,1.07,0.01,-0.01,0,1/17/2019,140,18,-18,0,HATSouth,1.58,0.02,-0.02,0,-4.17,0.01,-0.01,0,,,,
PH2,b,PH2 b,Transit,0,1,282.5255,0.001,-0.001,0,0.828,0.009,-0.009,0,0.41,0.08,-0.29,0,0.903,0.05,-0.05,0,,,,,0,1,0,1,19h19m03.26s,289.76359,+51d57m45.4s,51.962601,347.27,3.64,-3.64,0,347.27,3.64,-3.64,0,12.62,,0,Kepler-band,12.581,,0,5629,42,-45,0,0.94,0.02,-0.02,0,1,0.05,-0.05,0,5/14/2014,,,,,Kepler,2.88,0.03,-0.03,0,,,,,,,,
Kepler-69,b,Kepler-69 b,Transit,0,2,13.722341,0.000035,-0.000036,0,0.094,0.023,-0.016,0,0.16,0.17,-0.001,0,0.2,0.039,-0.026,0,,,,,0,1,0,1,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,746.33,7.93,-7.93,0,746.33,7.93,-7.93,0,14,,0,V (Johnson),13.712,,0,5638,168,-168,0,0.81,0.09,-0.08,0,0.93,0.18,-0.12,0,5/14/2014,,,,,Kepler,1.34,0.01,-0.01,0,-38.7,0.1,-0.1,0,4.4,G4 V,,0
Kepler-69,c,Kepler-69 c,Transit,0,2,242.4613,0.0059,-0.0064,0,0.64,0.15,-0.11,0,0.14,0.18,-0.1,0,0.153,0.03,-0.021,0,,,,,0,1,0,1,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,746.33,7.93,-7.93,0,746.33,7.93,-7.93,0,14,,0,V (Johnson),13.712,,0,5638,168,-168,0,0.81,0.09,-0.08,0,0.93,0.18,-0.12,0,5/14/2014,,,,,Kepler,1.34,0.01,-0.01,0,-38.7,0.1,-0.1,0,4.4,G4 V,,0
HATS-53,b,HATS-53 b,Transit,0,1,3.8537768,0.0000038,-0.0000038,0,0.04753,0.00066,-0.00066,0,0.33,,,1,1.34,0.056,-0.056,0,0.303,0.055,-0.055,0,0,0,0,0,11h46m30.72s,176.628006,-33d51m36.2s,-33.860054,613,19,-19,0,595.76,8.6,-8.6,0,13.79,0.03,0,V (Johnson),13.656,,0,5644,94,-94,0,0.96,0.04,-0.04,0,1.1,0.03,-0.02,0,1/5/2018,79,12,-12,0,HATSouth,1.68,0.02,-0.02,0,71.95,0.01,-0.01,0,,,,
TOI-172,b,TOI-172 b,Transit,0,1,9.47725,0.00064,-0.00079,0,0.0914,0.0017,-0.0017,0,0.3806,0.0093,-0.009,0,0.965,0.032,-0.029,0,7.53,0.65,-0.72,0,0,0,0,0,21h06m31.65s,316.631875,-26d41m34.29s,-26.692858,336.47,6.79,-6.79,0,346.02,7.3,-7.3,0,,,,,11.193,,0,5645,50,-50,0,1.13,0.07,-0.06,0,1.78,0.05,-0.04,0,3/28/2019,517.6,6.2,-6.2,0,Transiting Exoplanet Survey Satellite (TESS),2.89,0.06,-0.06,0,-5.89,0.67,-0.67,0,,,,
CoRoT-16,b,CoRoT-16 b,Transit,0,1,5.35227,0.0002,-0.0002,0,0.0618,0.0015,-0.0015,0,0.33,0.09,-0.1,0,1.17,0.16,-0.14,0,0.44,0.21,-0.14,0,0,0,0,0,18h34m05.93s,278.524691,-06d00m09.3s,-6.002595,840,90,-90,0,745.96,34.71,-34.71,0,15.63,,0,V (Johnson),15.651,,0,5650,100,-100,0,1.1,0.08,-0.08,0,1.19,0.14,-0.13,0,5/14/2014,61.96,9.47,-9.35,0,CoRoT,1.34,0.06,-0.06,0,,,,,4.5,G5 V,,0
WASP-119,b,WASP-119 b,Transit,0,1,2.49979,0.00001,-0.00001,0,0.0363,0.0007,-0.0007,0,0.058,,,1,1.4,0.2,-0.2,0,0.7,0.3,-0.3,0,0,0,0,0,03h43m44.03s,55.933441,-65d11m37.9s,-65.193855,333,29,-29,0,305.11,2.02,-2.02,0,12.2,0.4,0,V (Johnson),12.101,,0,5650,100,-100,0,1.02,0.06,-0.06,0,1.2,0.1,-0.1,0,5/5/2016,181,10,-10,0,SuperWASP-South,3.28,0.02,-0.02,0,8.4,0.01,-0.01,0,4.5,G5,,0
HATS-33,b,HATS-33 b,Transit,0,1,2.5495551,0.0000061,-0.0000061,0,0.03727,0.00037,-0.00037,0,0.08,,,1,1.23,0.112,-0.081,0,0.79,0.19,-0.19,0,0,0,0,0,19h38m32.07s,294.633636,-55d19m48.4s,-55.330105,255,12,-12,0,250.23,2.16,-2.16,0,11.911,0.07,0,V (Johnson),11.708,,0,5659,85,-85,0,1.06,0.03,-0.03,0,1.02,0.05,-0.04,0,12/1/2016,170.1,6.8,-6.8,0,HATSouth,4,0.03,-0.03,0,11.08,0.01,-0.01,0,,,,
Kepler-11,b,Kepler-11 b,Transit,0,6,10.3039,0.0006,-0.001,0,0.091,0.001,-0.001,0,0.045,0.068,-0.042,0,0.161,0.003,-0.004,0,1.72,1.25,-0.91,0,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,6.57,-6.57,0,658.59,6.57,-6.57,0,14.2,,0,V (Johnson),13.706,,0,5663,55,-66,0,0.96,0.03,-0.03,0,1.06,0.02,-0.02,0,5/14/2014,,,,,Kepler,1.52,0.02,-0.02,0,-57.16,,,0,,,,
Kepler-11,c,Kepler-11 c,Transit,0,6,13.0241,0.0013,-0.0008,0,0.107,0.001,-0.001,0,0.026,0.063,-0.013,0,0.256,0.004,-0.005,0,0.66,0.66,-0.35,0,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,6.57,-6.57,0,658.59,6.57,-6.57,0,14.2,,0,V (Johnson),13.706,,0,5663,55,-66,0,0.96,0.03,-0.03,0,1.06,0.02,-0.02,0,5/14/2014,,,,,Kepler,1.52,0.02,-0.02,0,-57.16,,,0,,,,
Kepler-11,d,Kepler-11 d,Transit,0,6,22.6845,0.0009,-0.0009,0,0.155,0.001,-0.001,0,0.004,0.007,-0.002,0,0.278,0.005,-0.006,0,1.28,0.14,-0.27,0,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,6.57,-6.57,0,658.59,6.57,-6.57,0,14.2,,0,V (Johnson),13.706,,0,5663,55,-66,0,0.96,0.03,-0.03,0,1.06,0.02,-0.02,0,5/14/2014,,,,,Kepler,1.52,0.02,-0.02,0,-57.16,,,0,,,,
Kepler-11,e,Kepler-11 e,Transit,0,6,31.9996,0.0008,-0.0012,0,0.195,0.002,-0.002,0,0.012,0.006,-0.006,0,0.374,0.006,-0.008,0,0.58,0.11,-0.16,0,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,6.57,-6.57,0,658.59,6.57,-6.57,0,14.2,,0,V (Johnson),13.706,,0,5663,55,-66,0,0.96,0.03,-0.03,0,1.06,0.02,-0.02,0,5/14/2014,,,,,Kepler,1.52,0.02,-0.02,0,-57.16,,,0,,,,
Kepler-11,f,Kepler-11 f,Transit,0,6,46.6888,0.0027,-0.0032,0,0.25,0.002,-0.002,0,0.013,0.011,-0.009,0,0.222,0.004,-0.006,0,0.69,0.29,-0.32,0,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,6.57,-6.57,0,658.59,6.57,-6.57,0,14.2,,0,V (Johnson),13.706,,0,5663,55,-66,0,0.96,0.03,-0.03,0,1.06,0.02,-0.02,0,5/14/2014,,,,,Kepler,1.52,0.02,-0.02,0,-57.16,,,0,,,,
Kepler-11,g,Kepler-11 g,Transit,0,6,118.3807,0.001,-0.0006,0,0.466,0.004,-0.004,0,0.15,,,1,0.297,0.005,-0.007,0,4,,,1,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,6.57,-6.57,0,658.59,6.57,-6.57,0,14.2,,0,V (Johnson),13.706,,0,5663,55,-66,0,0.96,0.03,-0.03,0,1.06,0.02,-0.02,0,5/14/2014,,,,,Kepler,1.52,0.02,-0.02,0,-57.16,,,0,,,,
Kepler-101,b,Kepler-101 b,Transit,0,2,3.4876812,0.000007,-0.000007,0,0.0474,0.001,-0.0008,0,0.086,0.08,-0.059,0,0.51,0.08,-0.07,0,1.45,0.83,-0.48,0,0,1,0,1,18h53m01.32s,283.255489,+48d21m18.8s,48.355228,953.44,15.5,-15.5,0,953.44,15.5,-15.5,0,13.8,,0,V (Johnson),13.567,,0,5667,50,-50,0,1.17,0.07,-0.05,0,1.56,0.2,-0.2,0,9/25/2014,19.4,1.8,-1.8,0,Kepler,1.05,0.02,-0.02,0,-77.71,0,0,0,4.3,G3 IV,,0
HATS-29,b,HATS-29 b,Transit,0,1,4.6058749,0.0000063,-0.0000063,0,0.05475,0.00088,-0.00088,0,0.158,,,1,1.251,0.061,-0.061,0,0.411,0.06,-0.06,0,0,0,0,0,19h00m23.14s,285.096424,-54d53m35.5s,-54.893192,351,15,-15,0,357.44,4.98,-4.98,0,12.612,0.01,0,V (Johnson),12.459,,0,5670,110,-110,0,1.03,0.05,-0.05,0,1.07,0.04,-0.04,0,6/9/2016,78.4,7.1,-7.1,0,HATSouth,2.8,0.04,-0.04,0,-19.72,0.01,-0.01,0,4,G,,0
HATS-59,b,HATS-59 b,Transit,0,2,5.416081,0.000016,-0.000016,0,0.06112,0.00076,-0.00076,0,0.129,0.049,-0.049,0,1.126,0.077,-0.077,0,0.7,0.16,-0.16,0,0,0,0,0,11h21m18.00s,170.325,-22d23m17.4s,-22.388167,654.88,14.06,-14.06,0,654.88,14.06,-14.06,0,13.951,0.03,0,V (Johnson),13.785,,0,5670,91,-91,0,1.04,0.04,-0.04,0,1.04,0.07,-0.07,0,12/6/2018,92.1,7.8,-7.8,0,HATSouth,1.53,0.03,-0.03,0,-10.89,0.01,-0.01,0,,,,
CoRoT-12,b,CoRoT-12 b,Transit,0,1,2.828042,0.000013,-0.000013,0,0.04016,0.00093,-0.00092,0,0.07,0.063,-0.042,0,1.44,0.13,-0.13,0,0.411,0.129,-0.094,0,0,0,0,0,06h43m03.76s,100.765677,-01d17m47.2s,-1.296439,1150,85,-85,0,1161.12,57.69,-57.69,0,15.515,0.052,0,V (Johnson),15.345,,0,5675,80,-80,0,1.08,0.08,-0.07,0,1.12,0.1,-0.09,0,5/14/2014,125.5,8,-7.5,0,CoRoT,0.86,0.04,-0.04,0,,,,,,,,
HATS-8,b,HATS-8 b,Transit,0,1,3.583893,0.00001,-0.00001,0,0.04667,0.00055,-0.00055,0,0.376,,,1,0.873,0.123,-0.075,0,0.259,0.091,-0.091,0,0,0,0,0,19h39m46.02s,294.941746,-25d44m53.9s,-25.748318,829,110,-48,0,812.65,19.67,-19.67,0,14.03,0.1,0,V (Johnson),14.337,,0,5679,50,-50,0,1.06,0.04,-0.04,0,1.09,0.15,-0.06,0,6/17/2015,17.7,2.5,-2.5,0,HATSouth,1.23,0.03,-0.03,0,19.96,0.04,-0.04,0,,,,
HAT-P-28,b,HAT-P-28 b,Transit,0,1,3.257215,0.000007,-0.000007,0,0.0434,0.0007,-0.0007,0,0.051,0.033,-0.033,0,1.212,0.113,-0.082,0,0.44,0.09,-0.09,0,0,0,0,0,00h52m00.18s,13.000766,+34d43m42.3s,34.728413,395,34,-26,0,405.96,5.55,-5.55,0,13.03,,0,V (Johnson),12.872,,0,5680,90,-90,0,1.02,0.05,-0.05,0,1.1,0.09,-0.07,0,5/14/2014,84.7,4.2,-4.2,0,HATNet,2.46,0.03,-0.03,0,43.88,0.07,-0.07,0,4.3,G3,,0
HATS-60,b,HATS-60 b,Transit,0,1,3.560829,0.000032,-0.000032,0,0.04708,0.00015,-0.00023,0,0.191,,,0,1.153,0.053,-0.053,0,0.537,0.1,-0.07,0,0,0,0,0,22h45m27.3643s,341.364018,-14d59m30.3457s,-14.991763,494.3,7.8,-7.8,0,493.27,8.61,-8.61,0,12.641,0.028,0,V (Johnson),12.5,,0,5688,20,-20,0,1.1,0.01,-0.02,0,1.46,0.02,-0.02,0,1/17/2019,82.6,6.9,-6.9,0,HATSouth,2.03,0.04,-0.04,0,28.38,0.01,-0.01,0,,,,
K2-287,b,K2-287 b,Transit,0,1,14.893291,0.000025,-0.000025,0,0.1206,0.0008,-0.0008,0,0.478,0.025,-0.026,0,0.847,0.013,-0.013,0,,,,0,0,0,1,0,15h32m17.84s,233.074341,-22d21m29.7s,-22.358261,159.05,1.29,-1.29,0,159.05,1.29,-1.29,0,11.41,0.129,0,V (Johnson),11.067,,0,5695,58,-58,0,1.06,0.02,-0.02,0,1.07,0.01,-0.01,0,1/10/2019,28.8,2.3,-2.2,0,Kepler,6.29,0.05,-0.05,0,32.93,0,0,0,,,,
HATS-32,b,HATS-32 b,Transit,0,1,2.8126548,0.0000055,-0.0000055,0,0.04024,0.00053,-0.00053,0,0.471,,,1,1.249,0.144,-0.096,0,0.58,0.16,-0.16,0,0,0,0,0,23h04m18.02s,346.075073,-21d16m19.0s,-21.271938,839,77,-55,0,761.34,17.73,-17.73,0,14.384,0.01,0,V (Johnson),14.217,,0,5700,110,-110,0,1.1,0.04,-0.04,0,1.1,0.1,-0.06,0,12/1/2016,124,14,-14,0,HATSouth,1.31,0.03,-0.03,0,12.42,0.01,-0.01,0,,,,
WASP-133,b,WASP-133 b,Transit,0,1,2.176423,0.000001,-0.000001,0,0.0345,0.0007,-0.0007,0,0.17,,,1,1.21,0.05,-0.05,0,0.88,0.09,-0.09,0,0,0,0,0,20h58m18.09s,314.575373,-35d47m47.6s,-35.796555,547,21,-21,0,567.57,16.85,-16.85,0,12.9,0.4,0,V (Johnson),12.715,,0,5700,100,-100,0,1.16,0.08,-0.08,0,1.44,0.05,-0.05,0,5/5/2016,170,10,-10,0,SuperWASP-South,1.76,0.05,-0.05,0,-23.91,0.01,-0.01,0,4.4,G4,,0
WASP-5,b,WASP-5 b,Transit,0,1,1.6284279,0.0000022,-0.0000049,0,0.0267,0.0012,-0.0008,0,0.038,0.026,-0.018,0,1.087,0.068,-0.071,0,1.64,0.35,-0.21,0,0,0,0,1,23h57m23.76s,359.348991,-41d16m37.7s,-41.277149,311.88,3.41,-3.41,0,311.88,3.41,-3.41,0,12.3,,0,V (Johnson),11.996,,0,5700,100,-100,0,0.96,0.13,-0.09,0,1.03,0.06,-0.07,0,10/29/2014,279.7,9.2,-6.3,0,SuperWASP,3.21,0.04,-0.04,0,20.01,0,0,0,4.4,G4 V,,0
